route,point,ordinal_date_1,ordinal_date_2,ordinal_date_3,min_sun_1,min_sun_2,min_sun_3,y_1,y_2,y_3,cars_1,cars_2,cars_3,wind_1,wind_2,wind_3,temp_1,temp_2,temp_3,lat,long,canopy
sixt,03,-1.0325791300898939,-0.17533643404996374,1.077556737085319,-0.9209295264927215,1.066440220907372,1.2065752671984042,0,0,0,-0.719153427441943,-0.4176666513172512,-0.4176666513172512,-0.38167766827627914,0.8506129061273842,0.08043129712509453,-3.1494541508555542,-0.038789864453414306,0.4854793972997553,32.613248,-87.616078,0.39678029289959343
sixt,04,-1.0325791300898939,-0.17533643404996374,1.077556737085319,-0.6024407849221938,0.7734305786624863,0.9008260752906975,0,0,0,-0.4176666513172512,-0.719153427441943,-0.4176666513172512,0.3885039407260104,0.3885039407260104,-0.8437866336776528,-3.498966992024334,-0.07374114857029278,0.4854793972997553,32.607895,-87.606905,-0.8941480987561884
sixt,05,-1.0325791300898939,-0.17533643404996374,1.077556737085319,-0.3221706923401293,0.505900035743243,0.5568582343945274,0,0,0,-0.4176666513172512,-0.4176666513172512,-0.719153427441943,0.5425402625264683,2.6990487677328785,0.6965765843269262,-3.1145028667386763,-0.10869243268717001,-0.4582052738559498,32.603493,-87.597279,-1.068422240388941
sixt,06,-1.0325791300898939,-0.17533643404996374,1.077556737085319,0.03453669821886185,0.1746717445098941,0.276588141812463,0,0,0,0.48679367705682414,-0.4176666513172512,0.48679367705682414,0.3885039407260104,1.3127218715287576,1.6207945151296739,-2.7999413096867745,-0.21354628503780418,-0.8077181150247296,32.600499,-87.586473,-1.1895729332691616
sixt,07,-1.0325791300898939,-0.17533643404996374,1.077556737085319,0.3020672411381052,-0.09285879840934927,-0.08011924874652815,0,0,0,-0.11617987519255944,0.18530690093213234,-0.11617987519255944,2.0829034805310473,1.9288671587305892,-0.22764134647582118,-2.6950874573361405,-0.5980104103234625,-1.052377103842875,32.600762,-87.575861,-1.2999807892868502
sixt,08,-1.0325791300898939,-0.17533643404996374,1.077556737085319,0.5950768833829908,-0.3731288909914137,-0.3731288909914137,1,1,0,0.788280453181516,0.48679367705682414,-0.4176666513172512,2.5450124459324215,1.0046492279278418,1.774830836930131,-2.4504284685179942,-0.49315655797282826,-1.4018899450116549,32.602424,-87.564755,-0.3812593415916969
sixt,09,-1.0325791300898939,-0.17533643404996374,1.077556737085319,0.9390447242791607,-0.627919884247836,-0.6533989835734781,0,0,0,0.48679367705682414,1.0897672293062077,0.18530690093213234,-0.22764134647582118,0.8506129061273842,-0.8437866336776528,-1.297036092661022,-0.6679129785572181,-1.4018899450116549,32.605848,-87.554712,0.5414602489458697
sixt,10,-1.0325791300898939,-0.17533643404996374,1.077556737085319,1.2193148168612253,-0.9081899768299004,-0.9209295264927215,0,0,0,0.788280453181516,-0.11617987519255944,-0.4176666513172512,2.6990487677328785,1.0046492279278418,-0.8437866336776528,-1.4368412291285333,-0.5980104103234625,-1.6465489338298016,32.604933,-87.544019,-0.3134095128241666
sixt,11,-1.0325791300898939,-0.17533643404996374,1.077556737085319,1.4995849094432898,-1.2394182680632493,-1.2648973673888915,0,0,0,1.0897672293062077,-0.719153427441943,-0.11617987519255944,0.08043129712509453,1.6207945151296739,-0.8437866336776528,-0.49315655797282826,-0.7378155467909738,-1.681500217946679,32.619118,-87.527873,-1.233301710266665
sixt,12,-1.0325791300898939,-0.17533643404996374,1.077556737085319,1.7798550020253543,-1.5324279103081349,-1.5833861089594194,0,1,1,1.6927407815555913,-0.4176666513172512,-0.11617987519255944,1.6207945151296739,0.3885039407260104,-0.8437866336776528,-1.4018899450116549,-0.4582052738559498,-1.1572309561935092,32.619201,-87.516698,0.6713600875074913
sumt,01,-1.2304043676375702,0.4181392785930649,1.407265466331446,-1.4942092613196716,1.5887617570830375,1.7161572537112488,0,0,0,-0.4176666513172512,0.48679367705682414,0.18530690093213234,-0.22764134647582118,0.08043129712509453,0.5425402625264683,-0.4582052738559498,0.3456742608322439,1.95343333020863,32.64231,-88.260884,-0.7075165177004359
sumt,02,-1.2304043676375702,0.4181392785930649,1.407265466331446,-1.213939168737607,1.2830125651753308,1.4486267107920052,0,0,0,-0.719153427441943,1.3912540054308995,-0.4176666513172512,-0.38167766827627914,-0.38167766827627914,1.4667581933292155,-0.4232539897390725,0.4854793972997553,1.3243102161048264,32.65183,-88.260979,-1.2910579361223724
sumt,03,-1.2304043676375702,0.4181392785930649,1.407265466331446,-0.8954504271670793,0.9772633732676241,1.1683566182099407,0,0,0,0.18530690093213234,0.48679367705682414,-0.11617987519255944,-0.22764134647582118,0.2344676189255524,-0.8437866336776528,-0.4582052738559498,-0.24849756915468266,1.1845050796373149,32.660935,-88.261047,-0.5598457892397
sumt,04,-1.2304043676375702,0.4181392785930649,1.407265466331446,-0.6151803345850149,0.7097328303483807,0.8753469759650553,0,0,0,0.18530690093213234,0.48679367705682414,-0.11617987519255944,0.6965765843269262,2.0829034805310473,0.5425402625264683,-0.31840013738843836,-0.038789864453414306,0.8699435225854135,32.671001,-88.26133,-1.1038077459730395
sumt,05,-1.2304043676375702,0.4181392785930649,1.407265466331446,-0.30943114267730815,0.41672318810349523,0.6078164330458119,0,0,0,-0.11617987519255944,-0.11617987519255944,-0.719153427441943,-0.8437866336776528,0.08043129712509453,-0.8437866336776528,-0.21354628503780418,-0.14364371680404847,0.9048948067022908,32.680401,-88.26139,-1.2317009955480185
